STATIONS_ID;MESS_DATUM;  QN;DS_10;GS_10;SD_10;LS_10;eor
       1420;202006300830;    3;  -999;  -999;   0.000;-999;eor
       1420;202006300840;    3;  -999;  -999;   0.000;-999;eor
       1420;202006300850;    3;  -999;  -999;   0.000;-999;eor
       1420;202006300900;    3;  -999;  -999;   0.000;-999;eor
       1420;202006300910;    3;  -999;  -999;   0.017;-999;eor
       1420;202006300920;    3;  -999;  -999;   0.000;-999;eor
       1420;202006300930;    3;  -999;  -999;   0.000;-999;eor
       1420;202006300940;    3;  -999;  -999;   0.000;-999;eor
       1420;202006300950;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301000;    3;  -999;  -999;   0.017;-999;eor
       1420;202006301010;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301020;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301030;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301040;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301050;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301100;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301110;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301120;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301130;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301140;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301150;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301200;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301210;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301220;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301230;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301240;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301250;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301300;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301310;    3;  -999;  -999;   0.050;-999;eor
       1420;202006301320;    3;  -999;  -999;   0.017;-999;eor
       1420;202006301330;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301340;    3;  -999;  -999;   0.017;-999;eor
       1420;202006301350;    3;  -999;  -999;   0.100;-999;eor
       1420;202006301400;    3;  -999;  -999;   0.083;-999;eor
       1420;202006301410;    3;  -999;  -999;   0.083;-999;eor
       1420;202006301420;    3;  -999;  -999;   0.067;-999;eor
       1420;202006301430;    3;  -999;  -999;   0.067;-999;eor
       1420;202006301440;    3;  -999;  -999;   0.083;-999;eor
       1420;202006301450;    3;  -999;  -999;   0.133;-999;eor
       1420;202006301500;    3;  -999;  -999;   0.117;-999;eor
       1420;202006301510;    3;  -999;  -999;   0.017;-999;eor
       1420;202006301520;    3;  -999;  -999;   0.100;-999;eor
       1420;202006301530;    3;  -999;  -999;   0.133;-999;eor
       1420;202006301540;    3;  -999;  -999;   0.133;-999;eor
       1420;202006301550;    3;  -999;  -999;   0.150;-999;eor
       1420;202006301600;    3;  -999;  -999;   0.083;-999;eor
       1420;202006301610;    3;  -999;  -999;   0.083;-999;eor
       1420;202006301620;    3;  -999;  -999;   0.117;-999;eor
       1420;202006301630;    3;  -999;  -999;   0.133;-999;eor
       1420;202006301640;    3;  -999;  -999;   0.150;-999;eor
       1420;202006301650;    3;  -999;  -999;   0.083;-999;eor
       1420;202006301700;    3;  -999;  -999;   0.167;-999;eor
       1420;202006301710;    3;  -999;  -999;   0.133;-999;eor
       1420;202006301720;    3;  -999;  -999;   0.067;-999;eor
       1420;202006301730;    3;  -999;  -999;   0.100;-999;eor
       1420;202006301740;    3;  -999;  -999;   0.167;-999;eor
       1420;202006301750;    3;  -999;  -999;   0.133;-999;eor
       1420;202006301800;    3;  -999;  -999;   0.083;-999;eor
       1420;202006301810;    3;  -999;  -999;   0.050;-999;eor
       1420;202006301820;    3;  -999;  -999;   0.083;-999;eor
       1420;202006301830;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301840;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301850;    3;  -999;  -999;   0.017;-999;eor
       1420;202006301900;    3;  -999;  -999;   0.133;-999;eor
       1420;202006301910;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301920;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301930;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301940;    3;  -999;  -999;   0.000;-999;eor
       1420;202006301950;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302000;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302010;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302020;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302030;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302040;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302050;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302100;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302110;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302120;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302130;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302140;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302150;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302200;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302210;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302220;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302230;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302240;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302250;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302300;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302310;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302320;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302330;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302340;    3;  -999;  -999;   0.000;-999;eor
       1420;202006302350;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010000;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010010;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010020;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010030;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010040;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010050;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010100;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010110;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010120;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010130;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010140;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010150;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010200;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010210;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010220;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010230;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010240;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010250;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010300;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010310;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010320;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010330;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010340;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010350;    3;  -999;  -999;   0.167;-999;eor
       1420;202007010400;    3;  -999;  -999;   0.167;-999;eor
       1420;202007010410;    3;  -999;  -999;   0.150;-999;eor
       1420;202007010420;    3;  -999;  -999;   0.150;-999;eor
       1420;202007010430;    3;  -999;  -999;   0.167;-999;eor
       1420;202007010440;    3;  -999;  -999;   0.167;-999;eor
       1420;202007010450;    3;  -999;  -999;   0.167;-999;eor
       1420;202007010500;    3;  -999;  -999;   0.150;-999;eor
       1420;202007010510;    3;  -999;  -999;   0.083;-999;eor
       1420;202007010520;    3;  -999;  -999;   0.167;-999;eor
       1420;202007010530;    3;  -999;  -999;   0.167;-999;eor
       1420;202007010540;    3;  -999;  -999;   0.083;-999;eor
       1420;202007010550;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010600;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010610;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010620;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010630;    3;  -999;  -999;   0.017;-999;eor
       1420;202007010640;    3;  -999;  -999;   0.017;-999;eor
       1420;202007010650;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010700;    3;  -999;  -999;   0.050;-999;eor
       1420;202007010710;    3;  -999;  -999;   0.167;-999;eor
       1420;202007010720;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010730;    3;  -999;  -999;   0.000;-999;eor
       1420;202007010740;    3;  -999;  -999;   0.050;-999;eor
       1420;202007010750;    3;  -999;  -999;   0.033;-999;eor
       1420;202007010800;    3;  -999;  -999;   0.133;-999;eor
       1420;202007010810;    3;  -999;  -999;   0.117;-999;eor
       1420;202007010820;    3;  -999;  -999;   0.067;-999;eor
       1420;202007010830;    3;  -999;  -999;   0.133;-999;eor
       1420;202007010840;    3;  -999;  -999;   0.167;-999;eor
       1420;202007010850;    3;  -999;  -999;   0.133;-999;eor
       1420;202007010900;    3;  -999;  -999;   0.117;-999;eor
       1420;202007010910;    3;  -999;  -999;   0.117;-999;eor
       1420;202007010920;    3;  -999;  -999;   0.050;-999;eor
       1420;202007010930;    3;  -999;  -999;   0.033;-999;eor
       1420;202007010940;    3;  -999;  -999;   0.050;-999;eor
       1420;202007010950;    3;  -999;  -999;   0.100;-999;eor
       1420;202007011000;    3;  -999;  -999;   0.083;-999;eor
       1420;202007011010;    3;  -999;  -999;   0.150;-999;eor
       1420;202007011020;    3;  -999;  -999;   0.117;-999;eor
       1420;202007011030;    3;  -999;  -999;   0.083;-999;eor
       1420;202007011040;    3;  -999;  -999;   0.117;-999;eor
       1420;202007011050;    3;  -999;  -999;   0.167;-999;eor
       1420;202007011100;    3;  -999;  -999;   0.150;-999;eor
       1420;202007011110;    3;  -999;  -999;   0.167;-999;eor
       1420;202007011120;    3;  -999;  -999;   0.117;-999;eor
       1420;202007011130;    3;  -999;  -999;   0.167;-999;eor
       1420;202007011140;    3;  -999;  -999;   0.167;-999;eor
       1420;202007011150;    3;  -999;  -999;   0.167;-999;eor
       1420;202007011200;    3;  -999;  -999;   0.150;-999;eor
       1420;202007011210;    3;  -999;  -999;   0.133;-999;eor
       1420;202007011220;    3;  -999;  -999;   0.150;-999;eor
       1420;202007011230;    3;  -999;  -999;   0.117;-999;eor
       1420;202007011240;    3;  -999;  -999;   0.150;-999;eor
       1420;202007011250;    3;  -999;  -999;   0.167;-999;eor
       1420;202007011300;    3;  -999;  -999;   0.133;-999;eor
       1420;202007011310;    3;  -999;  -999;   0.083;-999;eor
       1420;202007011320;    3;  -999;  -999;   0.117;-999;eor
       1420;202007011330;    3;  -999;  -999;   0.050;-999;eor
       1420;202007011340;    3;  -999;  -999;   0.100;-999;eor
       1420;202007011350;    3;  -999;  -999;   0.133;-999;eor
       1420;202007011400;    3;  -999;  -999;   0.167;-999;eor
       1420;202007011410;    3;  -999;  -999;   0.067;-999;eor
       1420;202007011420;    3;  -999;  -999;   0.033;-999;eor
       1420;202007011430;    3;  -999;  -999;   0.083;-999;eor
       1420;202007011440;    3;  -999;  -999;   0.017;-999;eor
       1420;202007011450;    3;  -999;  -999;   0.050;-999;eor
       1420;202007011500;    3;  -999;  -999;   0.050;-999;eor
       1420;202007011510;    3;  -999;  -999;   0.100;-999;eor
       1420;202007011520;    3;  -999;  -999;   0.050;-999;eor
       1420;202007011530;    3;  -999;  -999;   0.083;-999;eor
       1420;202007011540;    3;  -999;  -999;   0.067;-999;eor
       1420;202007011550;    3;  -999;  -999;   0.067;-999;eor
       1420;202007011600;    3;  -999;  -999;   0.017;-999;eor
       1420;202007011610;    3;  -999;  -999;   0.117;-999;eor
       1420;202007011620;    3;  -999;  -999;   0.167;-999;eor
       1420;202007011630;    3;  -999;  -999;   0.150;-999;eor
       1420;202007011640;    3;  -999;  -999;   0.167;-999;eor
       1420;202007011650;    3;  -999;  -999;   0.150;-999;eor
       1420;202007011700;    3;  -999;  -999;   0.117;-999;eor
       1420;202007011710;    3;  -999;  -999;   0.150;-999;eor
       1420;202007011720;    3;  -999;  -999;   0.100;-999;eor
       1420;202007011730;    3;  -999;  -999;   0.083;-999;eor
       1420;202007011740;    3;  -999;  -999;   0.100;-999;eor
       1420;202007011750;    3;  -999;  -999;   0.017;-999;eor
       1420;202007011800;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011810;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011820;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011830;    3;  -999;  -999;   0.017;-999;eor
       1420;202007011840;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011850;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011900;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011910;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011920;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011930;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011940;    3;  -999;  -999;   0.000;-999;eor
       1420;202007011950;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012000;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012010;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012020;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012030;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012040;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012050;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012100;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012110;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012120;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012130;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012140;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012150;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012200;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012210;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012220;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012230;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012240;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012250;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012300;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012310;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012320;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012330;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012340;    3;  -999;  -999;   0.000;-999;eor
       1420;202007012350;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020000;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020010;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020020;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020030;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020040;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020050;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020100;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020110;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020120;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020130;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020140;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020150;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020200;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020210;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020220;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020230;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020240;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020250;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020300;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020310;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020320;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020330;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020340;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020350;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020400;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020410;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020420;    3;  -999;  -999;   0.050;-999;eor
       1420;202007020430;    3;  -999;  -999;   0.017;-999;eor
       1420;202007020440;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020450;    3;  -999;  -999;   0.033;-999;eor
       1420;202007020500;    3;  -999;  -999;   0.067;-999;eor
       1420;202007020510;    3;  -999;  -999;   0.017;-999;eor
       1420;202007020520;    3;  -999;  -999;   0.017;-999;eor
       1420;202007020530;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020540;    3;  -999;  -999;   0.050;-999;eor
       1420;202007020550;    3;  -999;  -999;   0.067;-999;eor
       1420;202007020600;    3;  -999;  -999;   0.067;-999;eor
       1420;202007020610;    3;  -999;  -999;   0.017;-999;eor
       1420;202007020620;    3;  -999;  -999;   0.000;-999;eor
       1420;202007020630;    3;  -999;  -999;   0.033;-999;eor
       1420;202007020640;    3;  -999;  -999;   0.050;-999;eor
       1420;202007020650;    3;  -999;  -999;   0.050;-999;eor
       1420;202007020700;    3;  -999;  -999;   0.167;-999;eor
       1420;202007020710;    3;  -999;  -999;   0.150;-999;eor
       1420;202007020720;    3;  -999;  -999;   0.117;-999;eor
       1420;202007020730;    3;  -999;  -999;   0.083;-999;eor
       1420;202007020740;    3;  -999;  -999;   0.167;-999;eor
       1420;202007020750;    3;  -999;  -999;   0.117;-999;eor
       1420;202007020800;    3;  -999;  -999;   0.033;-999;eor
       1420;202007020810;    3;  -999;  -999;   0.167;-999;eor
       1420;202007020820;    3;  -999;  -999;   0.100;-999;eor
       1420;202007020830;    3;  -999;  -999;   0.150;-999;eor
       1420;202007020840;    3;  -999;  -999;   0.067;-999;eor
       1420;202007020850;    3;  -999;  -999;   0.150;-999;eor
       1420;202007020900;    3;  -999;  -999;   0.167;-999;eor
       1420;202007020910;    3;  -999;  -999;   0.133;-999;eor
       1420;202007020920;    3;  -999;  -999;   0.167;-999;eor
       1420;202007020930;    3;  -999;  -999;   0.083;-999;eor
       1420;202007020940;    3;  -999;  -999;   0.050;-999;eor
       1420;202007020950;    3;  -999;  -999;   0.100;-999;eor
       1420;202007021000;    3;  -999;  -999;   0.100;-999;eor
       1420;202007021010;    3;  -999;  -999;   0.083;-999;eor
       1420;202007021020;    3;  -999;  -999;   0.133;-999;eor
       1420;202007021030;    3;  -999;  -999;   0.167;-999;eor
       1420;202007021040;    3;  -999;  -999;   0.117;-999;eor
       1420;202007021050;    3;  -999;  -999;   0.167;-999;eor
       1420;202007021100;    3;  -999;  -999;   0.150;-999;eor
       1420;202007021110;    3;  -999;  -999;   0.100;-999;eor
       1420;202007021120;    3;  -999;  -999;   0.167;-999;eor
       1420;202007021130;    3;  -999;  -999;   0.117;-999;eor
       1420;202007021140;    3;  -999;  -999;   0.083;-999;eor
       1420;202007021150;    3;  -999;  -999;   0.083;-999;eor
       1420;202007021200;    3;  -999;  -999;   0.150;-999;eor
       1420;202007021210;    3;  -999;  -999;   0.100;-999;eor
       1420;202007021220;    3;  -999;  -999;   0.050;-999;eor
       1420;202007021230;    3;  -999;  -999;   0.117;-999;eor
       1420;202007021240;    3;  -999;  -999;   0.150;-999;eor
       1420;202007021250;    3;  -999;  -999;   0.167;-999;eor
       1420;202007021300;    3;  -999;  -999;   0.117;-999;eor
       1420;202007021310;    3;  -999;  -999;   0.100;-999;eor
       1420;202007021320;    3;  -999;  -999;   0.067;-999;eor
       1420;202007021330;    3;  -999;  -999;   0.150;-999;eor
       1420;202007021340;    3;  -999;  -999;   0.167;-999;eor
       1420;202007021350;    3;  -999;  -999;   0.167;-999;eor
       1420;202007021400;    3;  -999;  -999;   0.067;-999;eor
       1420;202007021410;    3;  -999;  -999;   0.017;-999;eor
       1420;202007021420;    3;  -999;  -999;   0.067;-999;eor
       1420;202007021430;    3;  -999;  -999;   0.167;-999;eor
       1420;202007021440;    3;  -999;  -999;   0.033;-999;eor
       1420;202007021450;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021500;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021510;    3;  -999;  -999;   0.017;-999;eor
       1420;202007021520;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021530;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021540;    3;  -999;  -999;   0.067;-999;eor
       1420;202007021550;    3;  -999;  -999;   0.117;-999;eor
       1420;202007021600;    3;  -999;  -999;   0.117;-999;eor
       1420;202007021610;    3;  -999;  -999;   0.083;-999;eor
       1420;202007021620;    3;  -999;  -999;   0.150;-999;eor
       1420;202007021630;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021640;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021650;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021700;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021710;    3;  -999;  -999;   0.033;-999;eor
       1420;202007021720;    3;  -999;  -999;   0.133;-999;eor
       1420;202007021730;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021740;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021750;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021800;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021810;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021820;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021830;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021840;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021850;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021900;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021910;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021920;    3;  -999;  -999;   0.017;-999;eor
       1420;202007021930;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021940;    3;  -999;  -999;   0.000;-999;eor
       1420;202007021950;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022000;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022010;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022020;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022030;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022040;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022050;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022100;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022110;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022120;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022130;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022140;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022150;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022200;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022210;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022220;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022230;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022240;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022250;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022300;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022310;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022320;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022330;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022340;    3;  -999;  -999;   0.000;-999;eor
       1420;202007022350;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030000;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030010;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030020;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030030;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030040;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030050;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030100;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030110;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030120;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030130;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030140;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030150;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030200;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030210;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030220;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030230;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030240;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030250;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030300;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030310;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030320;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030330;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030340;    3;  -999;  -999;   0.000;-999;eor
       1420;202007030350;    3;  -999;  -999;   0.133;-999;eor
       1420;202007030400;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030410;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030420;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030430;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030440;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030450;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030500;    3;  -999;  -999;   0.150;-999;eor
       1420;202007030510;    3;  -999;  -999;   0.083;-999;eor
       1420;202007030520;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030530;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030540;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030550;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030600;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030610;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030620;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030630;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030640;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030650;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030700;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030710;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030720;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030730;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030740;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030750;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030800;    3;  -999;  -999;   0.150;-999;eor
       1420;202007030810;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030820;    3;  -999;  -999;   0.150;-999;eor
       1420;202007030830;    3;  -999;  -999;   0.133;-999;eor
       1420;202007030840;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030850;    3;  -999;  -999;   0.133;-999;eor
       1420;202007030900;    3;  -999;  -999;   0.133;-999;eor
       1420;202007030910;    3;  -999;  -999;   0.133;-999;eor
       1420;202007030920;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030930;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030940;    3;  -999;  -999;   0.167;-999;eor
       1420;202007030950;    3;  -999;  -999;   0.117;-999;eor
       1420;202007031000;    3;  -999;  -999;   0.100;-999;eor
       1420;202007031010;    3;  -999;  -999;   0.150;-999;eor
       1420;202007031020;    3;  -999;  -999;   0.150;-999;eor
       1420;202007031030;    3;  -999;  -999;   0.067;-999;eor
       1420;202007031040;    3;  -999;  -999;   0.133;-999;eor
       1420;202007031050;    3;  -999;  -999;   0.133;-999;eor
       1420;202007031100;    3;  -999;  -999;   0.033;-999;eor
       1420;202007031110;    3;  -999;  -999;   0.083;-999;eor
       1420;202007031120;    3;  -999;  -999;   0.100;-999;eor
